is_res,normalize,act,n_layers,hidden_nodes,lr,weight_decay,gamma,batch_size,MSE
"
","
", ,D,a,t,a,c,a,s,e,:, ,l,e,f,t,_,r,i,g,h,t,_,b,o,t,h,_,e,n,d,s
False,False,relu,4,84,0.01567185192364831,1.3799335216535432e-07,0.0029285230412046783,32,0.0002011408561537001
False,False,relu,4,69,0.017914493513364726,1.3443103658706738e-07,0.003281559790703506,32,0.00021210328748513696
False,False,relu,4,119,0.015057836343458133,2.7400864699146473e-07,0.0028954223618202313,32,0.00018995937684475678
False,False,swish,4,121,0.008567396110859701,2.5320012659243337e-07,0.0028703891488313818,32,0.00019691011258441462
False,False,swish,4,288,0.009419527328941087,2.304322060076418e-07,0.002853053112590891,32,0.0003494382485610386
False,False,swish,4,202,0.00604706797668033,2.633521453627494e-07,0.0036344515412062538,64,0.00026165195990270307
True,False,swish,4,129,0.007405079708242344,2.7278196722473767e-07,0.0043195954094003355,32,0.0003747010872227881
False,False,swish,4,220,0.013853372641323154,1.089323221341533e-07,0.003304936822237477,32,0.06155046524913504
False,False,tanh,0,167,0.0057871813221141745,4.557796298288605e-07,0.0036716360368379487,32,0.0007042151462731
False,False,sigmoid,4,125,0.010649592930247823,1.6954774992811387e-07,0.0026181551069115756,32,0.000304266236814084
False,False,relu,4,65,0.013718974964339666,1.4139499484060038e-07,0.0028853511600456525,32,0.00019262592340554894
False,False,relu,4,635,0.013416206469553712,2.403336846792087e-07,0.0030952857639689425,32,0.00025261525731393435
False,False,relu,4,107,0.009488498912033029,1.0201659670995838e-07,0.002759277771219552,32,0.00019501354420439274
False,False,relu,4,65,0.019196055098232148,1.0650658096488493e-07,0.002430574186747225,32,0.00021333359532781156
False,False,relu,4,104,0.022347632128533346,1.6335417945887537e-07,0.0033653334983572976,32,0.0005494807603647171
False,False,relu,4,154,0.010700312345036607,1.2185392937830348e-07,0.0023341955557925932,32,0.00013325182773080575
False,False,relu,4,151,0.012714054013254537,3.4057707221552427e-07,0.004858857445411918,32,0.0002480535916379397
True,False,relu,3,63,0.016306425772815613,1.7935392162408303e-07,0.002372772515547811,64,0.00037486696277751246
False,False,relu,4,178,0.010234480964659343,2.2059415866369456e-07,0.003745526583216347,32,0.00021969247752941056
False,False,relu,4,294,0.007385041326589933,4.2735048971142186e-07,0.002254963608042907,32,0.0002847167836762549
False,False,relu,4,103,0.009929956545289905,1.2397096936395691e-07,0.0027326959373791073,32,0.0002550224292949309
False,False,relu,4,145,0.012932355949887888,1.5948493461107776e-07,0.0026993076243694027,32,0.00016212377530760714
False,False,relu,4,226,0.013332312561562532,1.6117541109712137e-07,0.003083401600393219,32,0.00018629017656502294
False,False,relu,4,221,0.02138788707757532,1.749958254725785e-07,0.00311798505803795,32,0.0002812363300106483
False,False,relu,4,143,0.01202701066450172,2.7526339788721654e-07,0.0022720196381812,32,0.00021072676493255133
False,False,relu,4,191,0.016482865077708884,2.0544236998463547e-07,0.0026007978604074473,128,0.0006547002346330861
False,False,relu,3,383,0.02531720334437462,6.848715726139971e-07,0.003424158608636888,32,0.0005660883562981885
False,False,relu,4,172,0.011977150500565057,3.249488472358812e-07,0.001570242923527334,32,0.00024063139391122264
False,False,relu,3,228,0.019817005272603428,1.3002399361658316e-07,0.0018981923718412572,32,0.00017816626764512752
False,False,tanh,3,235,0.02081591160308683,1.1784404692620514e-07,0.0018289411500651996,32,0.0008071237628262922
False,False,relu,4,150,0.018206225286607553,1.57849309280832e-07,0.002026589306454614,32,0.00020821270080706195
False,False,relu,4,57,0.014798522511282317,2.203978966782946e-07,0.0031898003165988014,32,0.00020119942126243246
False,False,relu,4,102,0.007996822759427978,1.2816203581296028e-07,0.0021674045108830095,32,0.00017344718237022373
False,False,relu,4,90,0.008368015773705278,1.2341686410475263e-07,0.0022372416202785187,32,0.00024561933660743586
False,False,sigmoid,3,270,0.005431835611675919,1.5603613575166699e-07,0.001771648802634057,32,0.00028624742406926256
False,False,relu,4,233,0.007730596121352146,1.1926705917185743e-07,0.0025537546182292175,32,0.0002533285994627491
True,False,relu,4,194,0.010573081341402701,1.8046214904426613e-07,0.002045156320925451,64,0.00039439125621558533
False,True,relu,4,934,0.012199802304748817,3.8060249240095103e-07,0.0015488168614088602,32,0.00026289903569212626
False,False,relu,3,312,0.006615516525644517,4.992567437392342e-07,0.0026123464691353198,32,0.0003044748308723763
False,True,relu,4,56,0.02344672442313097,2.0517207329420856e-07,0.0022774112756133425,128,0.0005817479609650122
False,False,relu,4,119,0.01659055839422475,2.634091115804143e-07,0.003020074466240893,32,0.00027408399614533316
False,False,relu,4,140,0.01916260597766123,3.1122099284402355e-07,0.002707587485803009,32,0.0010884809536601727
False,False,relu,4,86,0.014619585140722594,1.4425832394108365e-07,0.0034701528328658442,32,0.0002415911272960297
False,False,relu,4,113,0.010186988330470726,2.360583007869211e-07,0.0032084442501430616,32,0.00014951136766708253
False,False,relu,4,172,0.010919901665977205,1.0073550820234458e-07,0.003171928257447743,32,0.00017892813846087449
False,False,relu,4,164,0.009920926146920615,1.0070472807707179e-07,0.003906860758610914,32,0.0002820449750405915
False,True,relu,4,98,0.00831933082582589,1.4099502438257925e-07,0.0035383513612159837,32,0.00019492377480351765
False,False,relu,4,498,0.006597247657488131,2.235666691209777e-07,0.001387519883861303,32,0.0002876030035888912
False,True,tanh,4,49,0.010684311186667452,1.3450790754779763e-07,0.0041949463612208065,32,0.00018317307031582864
False,False,sigmoid,4,138,0.011776120784300525,3.8117773128716265e-07,0.0032937589651811264,32,0.00038847709811213666
False,True,tanh,4,54,0.009367152934883634,1.2936945331228421e-07,0.004112767729885792,32,0.0001232428373302638
False,True,tanh,4,70,0.005105975817551972,1.2449632568691195e-07,0.004097924073453458,32,0.00021886388173529046
False,True,tanh,4,110,0.009275622772887987,1.7964730763493595e-07,0.0037599862091937664,32,0.00019907885088739832
False,True,tanh,4,82,0.007497464034300764,1.0850596954053463e-07,0.004555683726953091,32,0.00023105387356705417
False,True,relu,4,176,0.003737527799625841,1.962000064987671e-07,0.0036203257908808107,32,0.00018452700721275638
True,True,relu,4,129,0.017453650742736776,2.928107041423306e-07,0.003890173413700871,32,0.00037403372339694886
False,False,relu,4,53,0.013835477651962486,2.3003869599618242e-07,0.001939865328725199,32,0.00023273766386688747
False,True,tanh,4,557,0.005875852380709899,1.5434743551765e-07,0.0024696486781736766,32,0.0023503171757601627
False,False,relu,4,32,0.008911845898215085,1.001854072909412e-07,0.0032151932855528755,64,0.00044860755504208603
False,False,relu,3,157,0.011256482326408721,4.477679548046618e-07,0.00293122429983657,32,0.00028181605878729047
False,True,tanh,4,77,0.010565626424113699,1.3046843998288235e-07,0.004604863383891196,32,0.00015903970146669932
False,True,tanh,4,97,0.019747440283430027,1.2660289218506372e-07,0.004177189415622346,32,0.00027959457550459795
False,True,tanh,4,72,0.012734192462505902,1.8029101990687757e-07,0.003837838183422227,32,0.00016541420579715426
False,True,tanh,4,114,0.015175288233599852,1.779153162756999e-07,0.004528430771141465,32,0.0002304086235354823
False,True,tanh,4,74,0.012688189051162844,1.4650959646327842e-07,0.004681971412983444,32,0.00013928025688845155
False,True,tanh,4,57,0.013524778948509961,1.461505637874324e-07,0.004757267188927128,128,0.000309941938524323
False,True,tanh,1,76,0.026062637204965745,2.415386343513951e-07,0.0051553650458174135,32,0.0005649147905284541
False,True,tanh,4,106,0.017076331825651516,2.040483483466217e-07,0.004274427850072062,32,0.00032156016180291154
False,True,tanh,4,136,0.022404500967697118,1.2039836676097344e-07,0.003887378837667901,32,0.0005509247667616311
False,True,tanh,4,744,0.012425274044720332,1.7233919453217673e-07,0.004416716701447009,32,0.0013553590402106568
False,True,tanh,4,90,0.010597150823865585,1.187593043926111e-07,0.002792770140002663,32,0.0006003300717827752
False,True,tanh,4,124,0.00942771743290707,1.5223326138061418e-07,0.004163020290974487,32,0.00017513434132267089
False,True,tanh,4,48,0.015903373544599166,1.5611020194966483e-07,0.003996452034023647,32,0.0001998281482912708
False,True,tanh,4,123,0.00906137649291974,1.944121957641604e-07,0.004629233542148381,32,0.00031825385815793274
False,True,tanh,4,70,0.007612109685355776,2.4702476045334464e-07,0.005004594315859085,32,0.00021750011131227705
False,True,tanh,4,98,0.012453371567527472,1.415225763511674e-07,0.0036121125937128803,32,0.00013634959179129478
True,True,tanh,0,95,0.013273956755229473,2.8103163327589696e-07,0.004091814897998574,32,0.0006340221809009845
False,True,tanh,4,149,0.00979105794545398,1.559267094826068e-07,0.003644196911209472,32,0.00029492655856708206
False,True,tanh,4,817,0.012217934361671052,2.120073899170675e-07,0.0044047985173059495,32,0.062124605195606995
False,True,tanh,4,75,0.014342263271661698,3.1510910178409283e-07,0.00422736564578423,32,0.0002072395648305053
False,True,tanh,4,115,0.01924378393666783,1.3283085981075757e-07,0.003811776675156047,32,0.00034529473196781834
False,True,tanh,4,33,0.016080758774457214,1.3735905929382618e-07,0.0024005588702403066,32,0.00026060011679962124
False,True,tanh,4,202,0.011876079003967364,1.8637813753582759e-07,0.0034223118860519657,32,0.00045103313209824444
False,True,tanh,4,98,0.018621553796343355,1.0066241597361375e-07,0.002179720762769542,32,0.00048347177649346595
False,True,swish,4,140,0.009775197326538481,1.5838114546366024e-07,0.0016836501342863595,32,0.06154543029683398
False,True,sigmoid,4,69,0.006934368417362159,1.2518898018915715e-07,0.004036777368252602,64,0.00041679994131498124
False,True,tanh,4,123,0.02162684614717263,2.309205255685871e-07,0.0046197455288817385,32,0.0007654425915759338
False,True,tanh,4,56,0.013979532888460823,1.636697357785253e-07,0.003620528923072935,32,0.00025569364830540906
False,True,relu,4,88,0.008457432838427275,1.2639134370668174e-07,0.0033273252804249046,128,0.0003877380237745879
False,True,lrelu,4,156,0.011193065915316302,6.835142854235813e-06,0.004400184801705816,32,0.00038182661744951175
False,False,relu,4,186,0.01057820718356784,1.1021972415258301e-07,0.003078689084877007,32,0.0003009320719318267
False,False,relu,4,179,0.01257214259134074,1.0172218935554494e-07,0.0026161412063687526,32,0.0001979897121597371
False,True,relu,4,111,0.01555999125041692,1.4275388579578758e-07,0.0032448138932207253,32,0.00032786951275117675
False,False,relu,4,164,0.007876818317571671,1.8412516639138214e-07,0.0018934263758245977,32,0.00016643369657287583
False,True,relu,4,138,0.006229792342252435,2.0512418567485297e-07,0.001950113998290479,32,0.00015404301431255562
False,True,relu,4,82,0.006179691818665998,2.681997029796269e-07,0.0021539407517638114,32,0.00017882812584332522
False,True,relu,4,136,0.00771674337939809,3.6958705688942957e-07,0.0014750247558719164,32,0.00016547232423168767
False,True,relu,4,142,0.008292952728583118,6.310315488673452e-07,0.0013759932166777804,32,0.00017344658519827084
False,True,relu,4,147,0.006959370052917986,5.563144726163995e-07,0.0014296740320042833,32,0.00013879389937829518
True,True,relu,4,153,0.005035414806288942,4.553351252368066e-07,0.0009764095497846078,32,0.00034605340734484365
False,True,relu,4,139,0.006589810187101848,5.585540439074859e-07,0.001604362651003856,32,0.0002080848896988852
False,True,relu,4,172,0.00809401202917674,3.973406144746245e-07,0.0012589968639727285,32,0.00027924539253628333
False,True,relu,4,132,0.007187060906352555,7.744722302482969e-07,0.001350226060217253,32,0.00023012624486395543
False,True,relu,4,209,0.005443666356292078,6.606668156861585e-07,0.001449277954315709,32,0.0002599565933321592
False,True,relu,4,50,0.004536721795584656,3.6207577425969384e-07,0.0018224609074646708,32,0.00034193738934626893
False,True,relu,4,104,0.006018373573736755,5.31651159072432e-07,0.0010152415698353886,32,0.00021539664544180295
False,True,relu,4,163,0.008800889130538031,9.569757665251379e-07,0.0015967349686743292,32,0.00032385422442081146
False,True,relu,4,79,0.00748274397689517,3.3895860331467536e-07,0.0017448525170789713,32,0.00019482560472652513
False,True,relu,4,121,0.010071687078028687,4.1531248965159545e-07,0.0013412018717971095,32,0.00017726682859451424
False,True,relu,4,143,0.01135265219603025,2.834402910728192e-07,0.0019728239557706578,32,0.00024743005599608747
False,True,relu,4,97,0.007535666610340428,2.00279464623336e-07,0.0019762683676793954,32,0.00021152851175137974
False,True,relu,4,64,0.008305387734087611,2.2206549521392187e-07,0.0023447316860711123,32,0.0002038471145586283
False,True,relu,4,108,0.009436510906683317,4.65803718894683e-07,0.0015391402507757054,32,0.0002348176087367176
False,True,relu,4,32,0.003988057315110374,5.871904639194087e-07,0.0012267402886084143,32,0.00039120366434272234
False,True,relu,4,96,0.006629741439694661,1.7791516461754502e-07,0.001827426793920075,32,0.00020279354556262033
False,True,relu,4,645,0.012846916674687662,3.206284248471668e-07,0.0022001003336804383,64,0.00029024141585531254
False,False,sigmoid,4,128,0.008543054063325289,2.653694136469718e-07,0.0025087332864939514,32,0.00037836718814211794
False,True,swish,4,717,0.00576211968397678,2.3451456367993882e-07,0.002718644031396912,32,0.00034140908995062885
False,True,relu,4,70,0.01052288673017327,1.7321867077050612e-07,0.00293133732410747,32,0.00027550100750990805
False,False,relu,4,147,0.014681884088116283,2.2420645100708635e-06,0.002079489818656416,128,0.00046068223755129056
False,True,tanh,4,112,0.00962432857508616,1.516649704323035e-07,0.00393512342435115,32,0.00010850570075338748
False,True,tanh,4,88,0.011976359574920539,1.8606050984183776e-07,0.004003742499595516,32,0.0003359752324273304
False,True,tanh,4,112,0.007817504587130967,1.4829825001735767e-07,0.0037643255758011275,32,0.0002889492999819138
False,True,tanh,4,161,0.00930253956963548,3.808617853085572e-07,0.003472337709838179,32,0.0007831114952871494
False,True,relu,4,52,0.01732738632466142,2.010477212861474e-07,0.0014947885062392254,32,0.000133440949744388
False,True,relu,4,50,0.01783886541851942,2.047599487243905e-07,0.001125877284346588,32,0.00018786796554231525
False,True,tanh,4,65,0.013690017289285844,3.0830111726247047e-07,0.0008530947243628265,32,0.00020896265000046375
False,True,lrelu,4,83,0.017028317554921006,6.713408180735639e-07,0.0013472348315122207,32,0.00023410909080030933
True,True,relu,1,444,0.011342422827288898,2.3917435534278763e-07,0.0005771952218689976,32,0.00038231627072063976
False,True,relu,4,47,0.014969645802152385,8.633691145909463e-07,0.0015215586572170515,32,0.0002040182212448967
False,True,relu,4,117,0.010198505301886316,1.2966587290227975e-07,0.00174368469570589,32,0.0001506277509736702
False,True,relu,4,127,0.01271904172406287,1.6745081677373088e-07,0.0018356087932860372,32,0.00016685593872641159
False,True,relu,4,116,0.012974775582280091,1.779567005231879e-07,0.001675248854158786,32,0.00016053231889441854
is_res,normalize,act,n_layers,hidden_nodes,lr,weight_decay,gamma,batch_size,MSE
"
","
", ,D,a,t,a,c,a,s,e,:, ,b,o,t,h, ,a,n,d, ,r,i,g,h,t, ,e,n,d
False,False,tanh,4,62,0.048975468149721015,4.405754625296654e-05,0.0014391343407800018,32,0.0008729835764668641
False,False,swish,4,947,0.00048784179388105934,6.05138992501457e-07,0.004422280989428205,64,0.00040788229613153085
False,False,sigmoid,4,125,0.0037958691457572976,1.290646027872535e-06,0.0024848933341976454,64,0.001233465266618316
False,False,relu,3,626,0.004043438831396379,1.0724503625207546e-05,0.006059223390643127,32,0.0004129127582407741
False,False,relu,3,75,0.03028881397534425,1.96624968638156e-07,0.0008384521166667148,128,0.00036184876806333646
False,True,lrelu,1,457,0.046131821690902575,1.8748249022950925e-05,0.009666427491822767,32,0.0008947326660653268
False,True,swish,0,812,0.0012249815609425888,2.2058086632115998e-07,0.0001935164535324374,32,0.004430524760606907
True,True,relu,4,551,0.019456850177371636,1.0353426932146593e-07,0.007582527651494142,32,0.0003905228960082434
False,False,sigmoid,2,654,0.0031149171447643845,1.4405299531178537e-07,0.006346747685951118,64,0.0004280927855297254
False,False,relu,4,474,0.019113971258353377,2.1083850825413226e-06,0.0034285347633439866,128,0.003421703256041283
True,True,tanh,2,260,0.0001040028334885324,0.00040070011353803665,0.0004776814314207211,128,0.005642580232878813
True,True,relu,3,310,0.016382754101836976,1.0487600556524505e-07,0.008165488282982882,128,0.000499695857360554
True,True,relu,3,294,0.07500610929127188,3.62357838327643e-07,0.002597782124576754,128,0.006631661589492309
True,True,relu,3,746,0.017747153539245972,6.870518929185099e-07,0.005024129244277584,32,0.00045295538486130136
True,False,lrelu,3,425,0.010269246897693901,1.0654005964276362e-07,0.007412378471558177,128,0.0005287533698057211
True,True,relu,1,592,0.09645288037000298,2.5686056260128916e-06,0.004116235435170367,32,0.0019028071065285194
True,False,relu,4,210,0.033421576455114,3.6696523777941176e-07,0.0015969023501257564,128,0.0005291460904363602
True,True,relu,2,376,0.009021303801903613,2.971823445186232e-07,0.0054704649597118755,128,0.0004832991919018831
False,False,tanh,3,988,0.030926851675857105,7.895417416157098e-07,0.007032688939496061,32,0.06464282744389978
True,True,swish,1,778,0.05196551298960542,1.0131304043424478e-07,0.0037454100053163925,64,0.0015844148918618584
True,False,lrelu,4,554,0.08556498968036987,3.1288685531920757e-06,0.005077031198569557,128,136.14276696983106
False,False,swish,4,1005,0.0005865292243560403,5.310921614980045e-07,0.003970549855690636,64,0.0003969734493616201
False,False,swish,4,177,0.007700505109434603,2.547117108891794e-07,0.0031780423791294195,64,0.0003924913473094655
False,False,swish,3,162,0.008110392362553088,2.067813056031595e-07,0.002779531641643421,64,0.00036579300954696765
False,False,sigmoid,3,45,0.01674318728872323,2.20415062561907e-07,0.0012790965225712293,64,0.00045460889633372264
False,False,swish,2,132,0.0069900637919655196,1.0892080872146575e-06,0.002261899497110152,64,0.0004286453654241563
False,True,relu,3,377,0.026699494858317126,1.9915144844777054e-07,0.0007969222941531084,32,0.0003400655968198321
False,False,relu,3,359,0.02887169122843246,4.2578820892198977e-07,0.0007245025105454223,64,0.00040202962418685437
False,True,swish,2,222,0.029301212967424415,1.764420299090236e-07,0.0001386999961734423,32,0.00040144699714889873
False,False,sigmoid,3,102,0.06305178394038163,1.3698396201555304e-06,0.001429421414410573,128,0.012035794029121942
False,False,tanh,2,108,0.04941103070286518,2.0927445607667174e-07,0.0019804062235306637,32,0.0009297435046461854
False,True,relu,3,520,0.012446409015315293,1.6622023108759253e-07,0.001051350592793889,32,0.000213059546756708
False,True,relu,3,40,0.013668990941187563,4.656245587849918e-07,0.0011818300226216656,32,0.0002917749882009583
False,True,relu,3,55,0.011910381231339869,5.317594216013502e-07,0.0007991842248672047,32,0.00028319338280837294
False,True,relu,2,684,0.011889507840676062,8.85796523606218e-07,0.000854112323821376,32,0.0003807524805741659
False,True,relu,3,900,0.005930466708072257,5.435996097392406e-07,4.0784951963070636e-05,32,0.00030901063309439204
False,True,relu,3,870,0.005030138616925907,6.885745967179893e-07,0.001742230400672157,32,0.00032049465764290286
False,True,relu,3,909,0.005056753437128824,4.847214114019774e-07,0.00011453356566647492,32,0.0003123264701757997
False,True,relu,0,716,0.0026819858291094877,1.4659595087965994e-06,0.001223327125258496,32,0.0007143874702381154
False,True,relu,4,53,0.011457329068414613,5.2891587746591245e-06,0.0020617957669610263,32,0.00037395158292695044
False,True,lrelu,2,887,0.00532278823222817,5.435174244712611e-07,5.596765839842332e-05,32,0.0003490013235217896
False,True,relu,3,933,0.005287351002480562,4.507027394254081e-07,0.0005792607887816679,32,0.0003011725494723443
False,True,relu,3,810,0.012855587624740103,4.696474242597329e-07,0.0008667217002495849,32,0.000378045760493953
False,True,relu,3,947,0.0035819394009343314,3.178044581288738e-07,0.00043526364606621655,32,0.00028915485887723096
False,True,relu,4,496,0.003511946529661837,3.1128225704953645e-07,0.0011919308980376684,32,0.00015219442905551272
False,True,relu,4,496,0.002988421694884809,2.8963258142830795e-07,0.001355992430468043,32,0.0001943139222298004
False,True,relu,4,505,0.002100785542228594,2.9479349711643017e-07,0.0017046988859691498,32,0.00021124387044713853
False,True,sigmoid,4,498,0.002122382495478024,1.5526372311849277e-07,0.0017802950529840363,32,0.0003848588989321007
False,True,tanh,4,613,0.0013618140382264602,1.4735779473827218e-07,0.0025088966615572712,32,0.00018943429340990097
False,True,tanh,4,601,0.0017906623868252716,1.5139294947503615e-07,0.002531257144378542,32,0.0002197378992449697
False,True,tanh,4,441,0.0013253620060608737,2.8999151535387926e-07,0.0019940783173445194,32,0.0002121623688487946
False,True,tanh,4,450,0.001289841840718267,2.9203765969395916e-07,0.002071218799315382,32,0.00019344486487857062
False,True,tanh,4,438,0.001258948836665807,2.9881436200641475e-07,0.0022329728119290697,32,0.00011240424216211794
False,True,tanh,4,560,0.0009944378617001155,3.056845883528618e-07,0.003109319497028619,32,0.00014883774098843332
False,True,tanh,4,558,0.0010330384026600295,1.333859228539624e-07,0.0030434072545376316,32,0.00012497860453528298
False,True,tanh,4,565,0.0008586560384512379,1.099176500355189e-07,0.002941633611117894,32,0.00014300828830984559
False,True,tanh,4,565,0.0008407256100873841,1.2307092352183362e-07,0.0030926461350402838,32,0.0002165196275758699
False,True,tanh,4,650,0.0008531505923884636,1.3008977651390723e-07,0.0028467940059124725,32,0.00012002981119809562
False,True,tanh,4,652,0.0009076583946346473,1.0238295903663846e-07,0.003539656921501755,32,0.0001174408089766808
False,True,tanh,4,651,0.0008868211666192276,1.0176477398368375e-07,0.003034038732890116,32,0.00015752840878829728
True,True,tanh,4,690,0.00045523251229653605,1.3231922214691884e-07,0.00355669413436524,32,0.0003094865803969224
False,True,tanh,4,567,0.0008883108844522996,1.2683039942818982e-07,0.0034147591651727273,32,0.00013544130993839744
False,True,tanh,4,572,0.0006458826961720888,1.032366760347596e-07,0.0033818807739805067,32,0.00014073176668008818
False,True,tanh,4,647,0.0006535240818345808,1.0245363264224205e-07,0.004333367852548701,32,0.00011940116952877538
False,True,tanh,4,637,0.000584711503543852,1.349963517704336e-07,0.004362489824692242,32,0.00023683010083185696
False,True,tanh,4,404,0.00042058484519185855,1.974762118543241e-07,0.0035167891860956573,32,0.0003327918626916737
False,True,tanh,4,725,0.0006346037675890567,1.050884117756435e-07,0.0037741767401900375,32,0.00010802008968837868
False,True,tanh,4,739,0.00035654460882520193,1.798033759913123e-07,0.0038399173559289096,128,0.00041421588699242396
True,True,tanh,4,681,0.0007173192309611655,2.2015209926106118e-07,0.0041319794305189434,32,0.00025630718923452627
False,True,tanh,1,625,0.0010817711802211388,1.3377118351728772e-07,0.004685645047483729,32,0.00040233809060725615
False,True,tanh,4,788,0.0003337884440273165,2.2343253571753365e-07,0.00280606381049225,32,0.0002772386266470073
False,True,tanh,4,586,0.000635805092104329,1.0354219499894021e-07,0.003428882836609985,32,0.00016722812887810066
False,True,tanh,4,534,0.0007227180391743456,1.020812907731081e-07,0.0037260370198599745,32,0.00016247977881102035
False,True,tanh,4,713,0.0005787893158459026,1.5383499850047193e-07,0.003325099283725442,32,0.00017215880581345522
False,True,tanh,4,669,0.0010921485720478145,1.7751503007019104e-07,0.0027378827391850834,32,0.0002398479672509014
False,True,tanh,4,761,0.0015334966893966585,1.221816708658306e-07,0.004077526375644046,64,0.00015799948119854198
False,True,lrelu,4,587,0.0010486208660875286,2.46629768325218e-07,0.0023737081950382637,32,0.00028236100912195993
False,True,tanh,4,467,0.0005275425627286414,3.833016111348554e-07,0.003292058832397994,32,0.0002776404259435114
True,True,tanh,4,534,0.0004923325852112325,1.7470219913500443e-07,0.003669651415113797,128,0.000452458863120809
False,True,tanh,4,708,0.000709159739417432,1.2272867986769456e-07,0.004494330955086276,32,0.00010178598591263687
False,True,tanh,4,735,0.0008159211620409325,1.3018738290140967e-07,0.004738817684123164,32,0.00015122704020242497
False,True,tanh,4,699,0.0007138913487196712,1.0010766128226165e-07,0.0039895931451002465,32,0.00010266158333149879
False,True,tanh,4,647,0.0007449181758559544,2.3764898805244063e-07,0.003909405978779393,32,0.000217757382338088
False,True,tanh,4,710,0.0011446778150517032,1.5327380771217401e-07,0.004217153647149437,32,0.00022256351384104236
False,True,sigmoid,4,624,0.0009768845376426397,1.8521619087096553e-07,0.004353894274422193,32,0.00038705336228733235
False,True,tanh,4,698,0.0006767359713319829,1.2726403393885366e-07,0.003888152052006344,32,0.00015687767093758092
False,True,tanh,4,855,0.0008846385556253158,1.2840382884038906e-07,0.0027891937202868763,64,0.00020909528636709406
False,True,lrelu,4,666,0.001558426760936276,2.4375673120419196e-07,0.004542202612329304,32,0.0002510110288829647
False,True,tanh,0,783,0.001225419947133845,3.7916794777398386e-07,0.005157514237944723,32,0.001621966593388197
False,False,tanh,1,845,0.0005152414441940219,1.656010347020618e-07,0.0036339438233013903,32,0.00042715738928415
False,True,swish,4,608,0.0007449407367823015,1.0191686764495082e-07,0.00416123879618075,128,0.0004212705424427628
False,True,tanh,4,751,0.0006688992590667919,1.1410795517238443e-07,0.00346910310145584,32,0.00012029633463258336
False,True,tanh,4,767,0.0009233407576757344,1.994500291728603e-07,0.003194683666973448,32,0.0001235749178926993
False,True,tanh,4,744,0.00042880107989107225,1.877273765936903e-07,0.0030745628207774324,32,0.00019698288477745497
False,True,tanh,4,816,0.0006380345579465007,1.543605311701208e-07,0.0025876026337989673,32,0.00015464039257969434
False,True,tanh,4,766,0.0009758101838393587,2.1007271308739466e-07,0.003950671928524858,32,0.00012285048372370983
False,True,tanh,4,765,0.0007869160856310363,2.1113811763447103e-07,0.0039541992540645735,32,0.0002688090032856482
True,True,sigmoid,4,815,0.0005894184118624465,2.325629282090055e-07,0.003702116011776544,32,0.00051815527930907
False,True,tanh,4,728,0.0009390546640945108,3.6727331333323857e-07,0.004451609948991469,32,0.00024582214897222803
False,True,tanh,4,794,0.0014204122976794813,1.1424298734535688e-07,0.00486023683978267,32,0.00023302489248708903
False,False,tanh,4,755,0.0012036452610899506,2.5851111322311225e-07,0.0032763270166967836,32,0.0002446454442056878
False,True,tanh,4,692,0.0009392800322109415,1.4690984598093316e-07,0.003608873500001328,32,0.0001690934680661173
False,True,tanh,4,664,0.000777108527717043,1.00104202780611e-07,0.002941375818181371,32,0.00011213951410974439
False,True,tanh,4,833,0.0006966107234142045,1.1974763357070927e-07,0.0023351221526472683,32,0.0001083678134390207
False,True,tanh,4,318,0.000533868048547829,1.20789877187967e-07,0.0042567163248938755,32,0.00032937850296785494
False,True,tanh,4,665,0.0006851171391657219,1.6179972814108085e-07,0.002335174979660162,32,0.00011985692325192639
False,True,tanh,4,657,0.0006946212220157563,1.0075650495151545e-07,0.002189580660437392,64,0.00028571325107837613
False,True,swish,4,706,0.0004526734299322056,1.6198420986547716e-07,0.0023234483771547316,32,0.0003842338501375415
False,True,lrelu,4,678,0.0005879284123826576,1.1673275423342416e-07,0.0029292507396989033,32,0.00033177383609366094
False,True,tanh,4,717,0.0003650500209534536,1.3675454746124378e-07,0.002423206061680271,32,0.00025849828190106284
False,True,tanh,3,628,0.0008084269548750781,1.7073744163773843e-07,0.0026533044770175214,32,0.00021543539679557495
False,True,tanh,4,841,0.0006789655073303763,1.1418074343064266e-07,0.003930018471833083,32,0.00018821022785027873
False,True,tanh,4,645,0.0010631514012335744,1.4789658746057218e-07,0.0028869403183878362,32,0.00020018037578407725
False,True,tanh,4,800,0.0008089179697388811,1.0069731813746141e-07,0.0022229107749835997,32,0.00010677585174586907
False,True,tanh,4,735,0.0007724060414675196,1.1662679078640505e-07,0.0021523101758274443,32,0.00010890144354531904
False,True,tanh,4,666,0.0007946672646430875,1.4471434803570763e-07,0.00188695667583654,32,0.00017703372480878861
False,True,tanh,4,801,0.0005577949593876418,1.0303097262159886e-07,0.0016221571448809642,128,0.0003849582394271122
False,True,tanh,4,831,0.0004739662795844388,1.8226684896069686e-07,0.00218235726832791,32,0.00015328954348406505
True,True,tanh,4,720,0.0007883024509878368,1.2610987174776417e-07,0.0019116542548138456,32,0.00025989384405830407
False,True,sigmoid,4,686,0.001274199499223291,1.523399300890844e-07,0.0025551933913351755,32,0.0003175846724776669
False,False,tanh,4,880,0.0011085073574595753,2.596196008801372e-07,0.0022789064331117125,32,0.0001258380922935833
False,True,tanh,4,740,0.0006547469143759923,1.0101739415586364e-07,0.0026959881450043435,32,0.000127997494309702
